t,p,v,a,theta
24.804863735776,0.0687165793357089,-0.076046529049505,0.132100518154165,587.384755905897
24.8075768400976,0.0685105073436485,-0.0759847377784239,0.036082979829902,587.439188600048
24.8104436719146,0.0682927325560279,-0.0759936386164938,0.00895632052401073,587.496685859932
24.8139790437806,0.0680240755155565,-0.0760489348732582,0.0200279781252406,587.56757961947
24.8179999853644,0.0677183954934123,-0.0761773284946979,0.0983969476984405,587.648193022407
24.8208863628892,0.0674987271227212,-0.0761530209675578,0.0383824122642616,587.706090906702
24.823772740414,0.067278988302047,-0.0761611227354809,0.0109281693738694,587.763980197809
24.8272773153252,0.067012091953497,-0.076214179798949,0.0210172408931054,587.834256634988
24.8312451081025,0.0667097965716686,-0.0763335052698673,0.0919646826957887,587.913806214008
24.8348561607407,0.0664345247285529,-0.0764529057215021,0.167591664169787,587.986200685059
24.837781011442,0.0662112939696174,-0.0763968573599776,0.0762881201152058,588.044878282414
24.840498469761,0.0660038259363608,-0.0763711226792231,0.0179382249660359,588.099388249879
24.8436665669123,0.0657619027804626,-0.0764022797988664,0.0112382593768375,588.162921537538
24.8475065916492,0.06546855307599,-0.0764837553960299,0.0470746201324862,588.239918178065
24.8514147209815,0.065169893281386,-0.0766386414097461,0.155787295151361,588.31826145152
24.8546472460703,0.0649226158981182,-0.0766553440354129,0.134530739828165,588.383090578015
24.8573603588698,0.0647148979765662,-0.0765900292303811,0.0375184609683029,588.437523500482
24.8602271947533,0.0644953926014118,-0.0765959744095143,0.0101111250862893,588.495020858516
24.8637625684265,0.0642246126696157,-0.0766480812339459,0.0212954523639362,588.565914647535
24.8677835147883,0.0639165328369434,-0.0767735129425081,0.10046255318873,588.646528098071
24.8706699007581,0.0636951495480705,-0.0767458921381817,0.0398347294059611,588.704426188479
24.8735562867279,0.0634737039377608,-0.0767510117213119,0.0121006458897455,588.762315665876
24.8770608651192,0.0632047466907929,-0.0768008856561224,0.0222909311146809,588.832592166561
24.8810286583027,0.0629001327736306,-0.0769172005541824,0.0939504403421862,588.912141709524
24.8846397154466,0.0626227634776493,-0.0770339633199141,0.170330891332459,588.9845362235
24.8875645748968,0.0623978409007032,-0.0769742513356729,0.0781107060373901,589.043214053095
24.8902820409287,0.0621888085138502,-0.0769453786196635,0.0191770227334328,589.097724211895
24.8934501418167,0.0619450713682738,-0.0769734875156986,0.0124095271820062,589.16125757873
24.8972901685226,0.0616495362351905,-0.0770516999974129,0.0485991709970273,589.238254236039
24.9011983029062,0.061348666983701,-0.0772039687516267,0.158379257241977,589.316597541567
24.9044308365275,0.0610995715458111,-0.0772174094540021,0.136909545260396,589.381426852168
24.9071439563917,0.0608903345437265,-0.077148581819281,0.0389440671323303,589.435859978294
24.9100107950374,0.0606692326670255,-0.0771515507288374,0.0112677667697302,589.493357409354
24.9135461700054,0.0603964952254822,-0.0772004236715858,0.0225597805390201,589.564251217175
24.9175671220838,0.060086203698327,-0.0773228146504402,0.102490568898035,589.644864731199
24.9204535169887,0.0598632406972532,-0.0772918753097515,0.041275709709122,589.702763039786
24.9233399118937,0.0596402235798711,-0.0772939934284443,0.0132737417663458,589.760652714333
24.9268444944405,0.0593693697946197,-0.0773406421997274,0.0235607413175258,589.830929291686
24.930812288412,0.0590626235921671,-0.0774538733325459,0.0959011127577014,589.91047880359
24.9344233498432,0.0587833265265158,-0.0775679272061342,0.173001585873129,589.982873353324
24.9373482178068,0.0585568497361605,-0.0775045613005101,0.0799047185428104,590.041551413861
24.9400656917678,0.0583463808776994,-0.0774725483315955,0.0204128759019217,590.096061770491
24.9432337969172,0.0581009788840152,-0.0774975797411281,0.0135807207322294,590.159595227272
24.947073826116,0.0578034392236834,-0.0775724747318714,0.050107750902064,590.236591910544
24.9509819658682,0.0575005447579616,-0.0777220394611595,0.160907140721892,590.314935250491
24.9542145083056,0.0572497838145776,-0.0777321959124177,0.139233528212334,590.379764751688
24.9569276355547,0.0570391558764659,-0.0776598719760386,0.0403575962499241,590.434198091477
24.9597944773194,0.0568165929507084,-0.0776598492184716,0.0124243641023854,590.491695603733
24.9633298537294,0.0565420651520709,-0.0777054498099381,0.0238190287017336,590.562589432895
24.9673508111953,0.0562297521889748,-0.0778247273353094,0.104478290549149,590.643203000916
24.9702372153618,0.0560053461467595,-0.0777904696671032,0.0427031851431407,590.701101536453
24.9731236195282,0.0557808942554307,-0.0777895722529945,0.0144455575162345,590.758991415711
24.9766282058275,0.0555083101009808,-0.077832959704679,0.0248246425145608,590.829268061282
24.9805959995858,0.0551996198979273,-0.0779430398107275,0.0978138001140781,590.908817519469
24.984207065099,0.0549185664764802,-0.0780543189951124,0.17560004355811,590.981212098103
24.987131942313,0.054690674390349,-0.0779873151122866,0.0816676446808112,591.03989040767
24.9898494250321,0.0544788981703513,-0.0779521649183689,0.0216438166944499,591.094400980894
24.9930175346538,0.0542319819641862,-0.0779740951006313,0.014749930053106,591.157934532097
24.9968575654873,0.0539326205431902,-0.0780456245028247,0.0515981168288962,591.234931222813
25.0007657092701,0.0536278869973775,-0.0781924040229063,0.163367548415233,591.313274566425
25.0039982599534,0.0533756146037906,-0.0781992596424351,0.141499427828959,591.378104247583
25.0067113948926,0.0531637250703659,-0.0781234617114969,0.041756853063775,591.43253781066
25.009578240276,0.0529398377842248,-0.0781204371499736,0.0135789885485399,591.490035415126
25.013113618207,0.0526636883046619,-0.0781627329802247,0.0250711783002864,591.560929266806
25.0171345802574,0.0523495459022952,-0.0782788307140796,0.106423107982711,591.641542869826
25.0200209927177,0.0521238347957075,-0.0782412603680343,0.0441149527025624,591.699441615141
25.022907405178,0.0518980861545864,-0.0782373385752508,0.0156140769873177,591.757331680725
25.0264119949955,0.0516239392117585,-0.0782774345980799,0.0260805513298899,591.827608389448
25.0303797888168,0.0513134947800695,-0.078384303054002,0.0996861273091812,591.907157796825
25.0339908576405,0.0510308578811519,-0.0784927477759683,0.178123621252398,591.979552386092
25.0369157422946,0.0508016907500197,-0.0784221271739675,0.0833970176537171,592.038230911806
25.0396332320008,0.050588737522138,-0.0783838479179323,0.0228677618255543,592.092741668253
25.0428013452377,0.0503404590186781,-0.0784026587363995,0.015915117085218,592.156275296937
25.0466413780585,0.0500394599352593,-0.0784707809232338,0.0530679359526816,592.233272000862
25.0505495264926,0.0497330747158878,-0.0786147004591185,0.16575766316862,592.311615356586
25.0537820850019,0.0494794460752869,-0.0786182445684723,0.143704651469017,592.376445210073
25.0564952264505,0.0492664253623496,-0.0785390001514529,0.0431396716684483,592.430878976329
25.0593620743656,0.0490413515265825,-0.078532968861331,0.0147296499587345,592.488376652207
25.0628974533683,0.0487637502939569,-0.0785719336197865,0.026314106481674,592.559270516997
25.0669184203116,0.0484479717123444,-0.0786847916358752,0.108322193836133,592.639884158351
25.069804840634,0.0482210944303567,-0.0786439199703438,0.0455087903555357,592.697783106974
25.0726912609563,0.0479941879607126,-0.0786369703344563,0.0167773554015195,592.755673351221
25.0761958539735,0.0477186469348736,-0.0786737509194825,0.0273264164718512,592.82595011635
25.0801636476945,0.047406639318583,-0.0787773532958728,0.101515192063382,592.905499467089
25.0837747199122,0.0471225928569538,-0.0788829093166742,0.180568516060217,592.977894065948
25.0866996122386,0.0468922916518943,-0.078808699641476,0.0850902532337469,593.036572815753
25.0894171091599,0.0466782924169567,-0.0787673049078309,0.024082724178501,593.091083762097
25.0925852260886,0.0464288043764113,-0.0787829839142978,0.0170743594196665,593.154617470044
25.0964252606731,0.0461263528611327,-0.0788476637253637,0.0545149373400797,593.231614181417
25.1003334135639,0.0458185045174786,-0.0789886541344532,0.168073898688771,593.309957541487
25.1035659801421,0.0455636756554271,-0.0789888820504669,0.145845841143067,593.374787572935
25.1062791286284,0.0453496547656304,-0.0789062246199691,0.0445038393337427,593.429221556419
25.1091459796182,0.0451235328089374,-0.0788971870665814,0.0158744224424109,593.486719315579
25.1126813598981,0.0448446505980769,-0.0789328006587838,0.0275458038697965,593.557613197202
25.1167023315918,0.0445274301267134,-0.0790423654234473,0.110172756522657,593.638226871235
25.1195887603293,0.0442995261787293,-0.0789982095163858,0.0468824894219531,593.696126036407
25.1224751890669,0.0440716014070511,-0.0789882339584028,0.0179334274008625,593.754016471398
25.1259797856638,0.0437948357561621,-0.0790216812615657,0.0285601818913764,593.824293300198
25.1299475796289,0.0434814568460231,-0.0791219696342423,0.103298358292198,593.903842598683
25.1335586557001,0.0431961754896213,-0.0792245885889929,0.18293152130866,593.976237213655
25.1364835560812,0.0429648817885919,-0.0791468234267924,0.0867448784931794,594.034916198471
25.1392010604017,0.042749968111874,-0.0791023320937259,0.0252866824852886,594.08942734049
25.1423691809653,0.0424994239414501,-0.079114872537467,0.018225681104928,594.152961126803
25.1462092170909,0.0421957059718332,-0.0791760814049482,0.0559368868832425,594.229957839895
25.1501173741064,0.0418865837971876,-0.0793140798208524,0.170313327998237,594.308301193809
25.1533499482816,0.041630711382525,-0.0793109927548647,0.14792020997008,594.373131394524
25.1560631032987,0.041415821878792,-0.0792249612683791,0.0458471979863423,594.427565588504
25.1589299569077,0.0411887907989669,-0.0792129232236443,0.0170113307521288,594.485063422779
25.1624653381973,0.0409087990060207,-0.0792451717929086,0.0287642215597698,594.555957315486
25.1664863143482,0.0405903315837451,-0.0793513964494576,0.111972251023541,594.636571013535
25.1693727510558,0.0403615409988465,-0.0793039789194655,0.0482338887117997,594.694470388466
25.1722591877633,0.0401327379562603,-0.0792909847169405,0.0190803274852607,594.752361006247
25.1757637872492,0.0398549177188295,-0.0793210870667248,0.029779803899611,594.822637884516
25.1797315808708,0.0395403600131903,-0.0794180199855864,0.105032973103582,594.902187116498
25.1833426609108,0.0392540189188579,-0.0795176593482485,0.185209371197976,594.97458174725
25.1862675698364,0.0390218746501338,-0.0794363783286108,0.0883584315596925,595.033260980077
25.1889850818657,0.0388061784065102,-0.0793888145867231,0.0264776245405652,595.087772326032
25.19215320604,0.0385547318657519,-0.079398215421407,0.0193671076816186,595.151306190468
25.1959932437622,0.0382499338027767,-0.0794559313244178,0.0573314811576479,595.228302905153
25.1999014055521,0.0379397273980054,-0.0795908809264793,0.172472666632602,595.306646262177
25.2031339883915,0.0376829682774802,-0.0795844862286829,0.149924831570109,595.371476654265
25.2058471507745,0.0374673418541583,-0.079495125274098,0.0471676323211444,595.425911078871
25.2087140073119,0.0372395408241502,-0.0794800978227708,0.0181384544039144,595.483408995426
25.212249389339,0.0369586111154557,-0.0795089737204904,0.0299673326573859,595.554302893376
25.2162703694664,0.0366390919756252,-0.0796118179175645,0.11371797626871,595.634916603086
25.2191568142202,0.0364095549262545,-0.0795611670516166,0.0495607993917185,595.692816191394
25.2220432589739,0.0361800137720536,-0.0795451668443666,0.0202160821384144,595.750706994455
25.2255478618264,0.0359013090785017,-0.0795719188183487,0.0309832976793959,595.820983931413
25.2295156550415,0.035585765215898,-0.079665461715691,0.106716878201367,595.900533093122
25.2331267374984,0.0352985398139,-0.0797620848052787,0.18739933833248,595.972927705945
25.2360516531515,0.0350656871875054,-0.0796773329728451,0.0899283829818904,596.031607153582
25.2387691720067,0.0348493404247104,-0.0796267263377405,0.0276535024374363,596.086118687768
25.2419372998868,0.0345971453370394,-0.0796329922956426,0.0204967254740557,596.149652632454
25.2457773388961,0.0342914536350205,-0.0796872000097273,0.0586967904648749,596.226649341263
25.249685503068,0.0339803528812175,-0.0798190504189701,0.174549566926368,596.304992649666
25.2529180913624,0.0337228642532717,-0.0798093605906324,0.151856757226328,596.369823169648
25.2556312591815,0.0335066328213214,-0.0797167202939254,0.0484628555274081,596.424257789478
25.2584981184667,0.0332782010342899,-0.0796987199394685,0.0192538166420387,596.481755785605
25.2620335019824,0.032996504951052,-0.0797242218134193,0.0311531695050927,596.552649703461
25.2660544862984,0.0326761291955479,-0.0798236520864783,0.11540771089487,596.633263426345
25.2689409378268,0.0324459858899068,-0.0797698014273042,0.0508611402045228,596.691163204654
25.2718273893551,0.0322158468043898,-0.0797508131031732,0.0213387380977214,596.749054168451
25.2753319951618,0.0319364277297569,-0.0797742153380852,0.0321685587840131,596.819331155497
25.2792997891017,0.031620090083547,-0.0798643400269687,0.108347290137736,596.898880267194
25.2829108754181,0.031332155388497,-0.0799579165703925,0.189498627453201,596.971274888343
25.2858357979479,0.0310987362992047,-0.0798697448771951,0.0914526832412383,597.029954556944
25.2885533226333,0.0308818709121691,-0.0798161297847887,0.0288123924008232,597.084466261436
25.2917214533035,0.0306290809749469,-0.0798192711074067,0.0216125312361855,597.148000268253
25.2955614943078,0.0303226817321485,-0.0798699616860984,0.060030278684115,597.224996984195
25.2994696637581,0.0300108757832368,-0.0799986687750488,0.176540728495731,597.30334029834
